Cycle,Direction,Position_mm,Force_N,StrokeCount,Time_s
13,BWD,124.51576,0.10000,14,86.518
13,BWD,124.42725,0.08000,14,86.610
13,BWD,124.34158,0.03000,14,86.704
13,BWD,124.24655,0.00000,14,86.813
13,BWD,124.12604,-0.00000,14,86.906
13,BWD,124.01137,0.01000,14,87.015
13,BWD,123.87061,-0.01000,14,87.108
13,BWD,123.73664,-0.00000,14,87.203
13,BWD,123.59629,0.01000,14,87.312
13,BWD,123.43098,0.00000,14,87.407
13,BWD,123.28928,0.01000,14,87.516
13,BWD,123.12441,0.00000,14,87.611
13,BWD,122.98245,0.01000,14,87.704
13,BWD,122.84435,0.01000,14,87.813
13,BWD,122.68636,0.00000,14,87.908
13,BWD,122.57523,0.01000,14,88.016
13,BWD,122.42874,-0.00000,14,88.110
13,BWD,122.32439,0.00000,14,88.203
13,BWD,122.22964,-0.01000,14,88.313
13,BWD,122.12427,0.01000,14,88.407
13,BWD,122.04726,0.01000,14,88.514
13,BWD,121.96836,0.01000,14,88.608
13,BWD,121.91386,0.01000,14,88.717
13,BWD,121.85135,0.00000,14,88.813
13,BWD,121.81181,0.01000,14,88.905
13,BWD,121.78094,0.00000,14,89.016
13,BWD,121.75512,0.01000,14,89.109
13,BWD,121.74336,0.01000,14,89.203
13,BWD,121.74002,0.00000,14,89.280
13,BWD,121.74368,0.00000,14,89.358
13,BWD,121.75336,0.00000,14,89.436
13,BWD,121.76876,0.01000,14,89.513
13,BWD,121.78146,0.00000,14,89.607
13,BWD,121.78938,0.02000,14,89.716
14,FWD,121.79000,0.00000,14,89.762
14,FWD,121.79397,0.01000,14,89.840
14,FWD,121.80420,0.01000,14,89.920
14,FWD,121.81850,0.03000,14,90.015
14,FWD,121.84579,0.01000,14,90.106
14,FWD,121.88460,0.00000,14,90.202
14,FWD,121.92986,0.00000,14,90.310
14,FWD,121.99309,0.02000,14,90.404
14,FWD,122.05719,0.00000,14,90.513
14,FWD,122.14209,0.01000,14,90.607
14,FWD,122.22619,0.02000,14,90.716
14,FWD,122.32816,0.01000,14,90.809
14,FWD,122.43481,0.00000,14,90.903
14,FWD,122.55332,0.00000,14,91.010
14,FWD,122.68394,0.00000,14,91.104
14,FWD,122.81264,-0.00000,14,91.212
14,FWD,122.97262,0.00000,14,91.306
14,FWD,123.12453,0.00000,14,91.415
14,FWD,123.27756,0.00000,14,91.508
14,FWD,123.42728,0.01000,14,91.616
14,FWD,123.58029,-0.01000,14,91.710
14,FWD,123.72066,0.02000,14,91.804
14,FWD,123.86234,0.01000,14,91.914
14,FWD,124.03345,0.01000,14,92.009
14,FWD,124.16801,0.00000,14,92.102
14,FWD,124.30720,0.01000,14,92.211
14,FWD,124.48792,0.09000,14,92.306
14,FWD,124.61295,0.23000,14,92.414
14,FWD,124.77351,4.00000,15,92.507
14,BWD,124.82383,4.05000,15,92.863
14,BWD,124.82011,4.00000,15,92.940
14,BWD,124.81149,3.86000,15,93.019
14,BWD,124.79441,3.62000,15,93.112
14,BWD,124.76760,2.42000,15,93.205
14,BWD,124.73183,1.88000,15,93.313
14,BWD,124.67938,1.31000,15,93.408
14,BWD,124.62417,0.77000,15,93.501
14,BWD,124.56110,0.14000,15,93.578
14,BWD,124.50066,0.11000,15,93.659
14,BWD,124.43966,0.05000,15,93.736
14,BWD,124.36167,0.04000,15,93.829
14,BWD,124.25952,0.01000,15,93.924
14,BWD,124.16584,-0.00000,15,94.017
14,BWD,124.05542,-0.01000,15,94.109
14,BWD,123.93477,0.00000,15,94.203
14,BWD,123.80874,0.00000,15,94.310
14,BWD,123.64844,0.00000,15,94.403
14,BWD,123.50774,0.01000,15,94.512
14,BWD,123.34397,-0.00000,15,94.607
14,BWD,123.20206,0.02000,15,94.715
14,BWD,123.03775,0.00000,15,94.810
14,BWD,122.89646,0.01000,15,94.904
14,BWD,122.75918,0.01000,15,95.013
14,BWD,122.60874,0.01000,15,95.107
14,BWD,122.49000,0.02000,15,95.216
14,BWD,122.36172,0.01000,15,95.311
14,BWD,122.25992,-0.00000,15,95.406
14,BWD,122.16885,0.01000,15,95.516
14,BWD,122.07185,0.00000,15,95.611
14,BWD,122.00070,0.01000,15,95.703
14,BWD,121.93772,0.01000,15,95.813
14,BWD,121.87416,0.00000,15,95.906
14,BWD,121.83094,0.01000,15,96.015
14,BWD,121.79041,0.00000,15,96.108
15,FWD,121.77686,0.01000,15,96.138
15,FWD,121.75858,0.00000,15,96.217
15,FWD,121.74658,-0.00000,15,96.310
15,FWD,121.74026,0.02000,15,96.402
15,FWD,121.74257,0.00000,15,96.513
15,FWD,121.75630,0.01000,15,96.605
15,FWD,121.77715,0.02000,15,96.715
15,FWD,121.81351,0.01000,15,96.808
15,FWD,121.85330,0.00000,15,96.902
15,FWD,121.90333,-0.01000,15,97.013
15,FWD,121.97108,0.00000,15,97.105
15,FWD,122.03844,-0.00000,15,97.214
15,FWD,122.12926,0.01000,15,97.307
15,FWD,122.21526,-0.01000,15,97.416
15,FWD,122.32697,0.00000,15,97.509
15,FWD,122.43211,0.01000,15,97.603
15,FWD,122.54657,0.00000,15,97.712
15,FWD,122.69203,0.01000,15,97.806
15,FWD,122.82559,0.01000,15,97.915
15,FWD,122.98928,0.02000,15,98.007
15,FWD,123.12874,0.00000,15,98.116
15,FWD,123.29153,0.00000,15,98.209
15,FWD,123.43006,0.00000,15,98.302
15,FWD,123.57109,0.00000,15,98.412
15,FWD,123.71718,-0.00000,15,98.506
15,FWD,123.86130,0.01000,15,98.616
15,FWD,124.04004,0.00000,15,98.708
15,FWD,124.17164,-0.01000,15,98.816
15,FWD,124.34142,0.01000,15,98.910
15,FWD,124.48049,0.11000,15,99.002
15,FWD,124.62183,0.33000,15,99.113
15,FWD,124.77129,1.80000,16,99.207
15,BWD,124.83559,4.28000,16,99.562
15,BWD,124.83161,4.21000,16,99.639
15,BWD,124.82164,4.02000,16,99.718
15,BWD,124.80717,3.62000,16,99.812
15,BWD,124.77975,3.14000,16,99.905
15,BWD,124.74319,1.77000,16,100.016
15,BWD,124.68870,1.20000,16,100.109
15,BWD,124.63266,0.68000,16,100.203
15,BWD,124.56929,0.11000,16,100.280
15,BWD,124.51077,0.09000,16,100.357
15,BWD,124.44593,0.08000,16,100.434
15,BWD,124.37316,0.00000,16,100.512
15,BWD,124.29662,0.02000,16,100.605
15,BWD,124.19350,-0.01000,16,100.715
15,BWD,124.06373,0.02000,16,100.808
15,BWD,123.94449,0.01000,16,100.902
15,BWD,123.81290,0.00000,16,101.013
15,BWD,123.65224,-0.00000,16,101.106
15,BWD,123.50311,0.00000,16,101.214
15,BWD,123.34843,0.00000,16,101.308
15,BWD,123.20033,0.01000,16,101.416
15,BWD,123.04659,0.01000,16,101.508
15,BWD,122.90688,0.01000,16,101.603
15,BWD,122.76678,0.03000,16,101.713
15,BWD,122.61575,0.00000,16,101.808
15,BWD,122.49494,0.01000,16,101.916
15,BWD,122.36446,0.01000,16,102.010
15,BWD,122.26778,0.01000,16,102.102
15,BWD,122.17542,0.00000,16,102.211
15,BWD,122.08008,0.01000,16,102.306
15,BWD,122.00617,-0.01000,16,102.417
15,BWD,121.92760,0.00000,16,102.509
15,BWD,121.87982,0.00000,16,102.618
15,BWD,121.82868,0.03000,16,102.709
15,BWD,121.79379,0.01000,16,102.817
16,FWD,121.77543,0.01000,16,102.848
16,FWD,121.75854,0.00000,16,102.925
16,FWD,121.74578,-0.00000,16,103.019
16,FWD,121.74003,0.00000,16,103.113
16,FWD,121.74289,0.00000,16,103.205
16,FWD,121.75433,0.01000,16,103.314
16,FWD,121.77847,0.00000,16,103.408
16,FWD,121.80944,0.02000,16,103.504
16,FWD,121.84870,0.01000,16,103.611
16,FWD,121.90457,0.02000,16,103.706
16,FWD,121.96409,0.00000,16,103.815
16,FWD,122.04148,0.01000,16,103.907
16,FWD,122.11887,0.03000,16,104.001
16,FWD,122.20574,0.01000,16,104.111
16,FWD,122.31821,-0.01000,16,104.206
16,FWD,122.42382,0.01000,16,104.314
16,FWD,122.55587,0.01000,16,104.408
16,FWD,122.67865,0.01000,16,104.516
16,FWD,122.83363,0.00000,16,104.610
16,FWD,122.97482,0.00000,16,104.704
16,FWD,123.11362,0.01000,16,104.810
16,FWD,123.27612,0.01000,16,104.905
16,FWD,123.41528,0.02000,16,104.982
16,FWD,123.53018,0.00000,16,105.058
16,FWD,123.64597,0.00000,16,105.135
16,FWD,123.76458,-0.00000,16,105.215
16,FWD,123.88039,-0.00000,16,105.306
16,FWD,124.01839,0.02000,16,105.416
16,FWD,124.18175,0.01000,16,105.508
16,FWD,124.32313,0.00000,16,105.602
16,FWD,124.46445,0.11000,16,105.711
16,FWD,124.62601,0.46000,16,105.805
16,FWD,124.76479,2.25000,17,105.914
16,BWD,124.83792,4.42000,17,106.254
16,BWD,124.83459,4.16000,17,106.333
16,BWD,124.82520,3.93000,17,106.425
16,BWD,124.80635,3.16000,17,106.518
16,BWD,124.77859,2.98000,17,106.611
16,BWD,124.74233,2.39000,17,106.704
16,BWD,124.69715,1.05000,17,106.813
16,BWD,124.63341,0.56000,17,106.906
16,BWD,124.56826,0.18000,17,107.015
16,BWD,124.48193,0.06000,17,107.108
16,BWD,124.39963,0.03000,17,107.203
16,BWD,124.30668,-0.00000,17,107.313
16,BWD,124.18779,-0.01000,17,107.406
16,BWD,124.07537,0.00000,17,107.516
16,BWD,123.93543,0.00000,17,107.610
16,BWD,123.80498,-0.00000,17,107.702
16,BWD,123.66811,-0.00000,17,107.810
16,BWD,123.50601,-0.00000,17,107.904
16,BWD,123.37672,0.01000,17,108.015
16,BWD,123.19975,-0.01000,17,108.108
16,BWD,123.05971,0.00000,17,108.201
16,BWD,122.92090,0.03000,17,108.310
16,BWD,122.76040,0.01000,17,108.402
16,BWD,122.64547,0.01000,17,108.510
16,BWD,122.50188,-0.00000,17,108.604
16,BWD,122.38770,0.00000,17,108.714
16,BWD,122.26487,0.02000,17,108.805
16,BWD,122.17490,0.01000,17,108.915
16,BWD,122.08828,0.01000,17,109.007
16,BWD,122.01255,0.00000,17,109.103
16,BWD,121.94647,-0.00000,17,109.211
16,BWD,121.88094,0.01000,17,109.305
16,BWD,121.83463,0.00000,17,109.414
16,BWD,121.79246,0.00000,17,109.508
17,FWD,121.77388,0.00000,17,109.570
17,FWD,121.75410,0.00000,17,109.649
17,FWD,121.74410,0.02000,17,109.727
17,FWD,121.74009,0.00000,17,109.804
17,FWD,121.74226,0.01000,17,109.912
17,FWD,121.75499,0.00000,17,110.007
17,FWD,121.77585,-0.00000,17,110.114
17,FWD,121.81062,0.01000,17,110.209
17,FWD,121.85075,0.00000,17,110.302
17,FWD,121.89948,-0.01000,17,110.412
17,FWD,121.96715,0.02000,17,110.505
17,FWD,122.03473,0.01000,17,110.613
17,FWD,122.12379,0.01000,17,110.707
17,FWD,122.20870,0.02000,17,110.815
17,FWD,122.31906,0.00000,17,110.908
17,FWD,122.42533,0.02000,17,111.002
17,FWD,122.54887,-0.00000,17,111.111
17,FWD,122.68227,0.02000,17,111.204
17,FWD,122.82597,-0.00000,17,111.311
17,FWD,122.97734,0.02000,17,111.405
17,FWD,123.11561,0.02000,17,111.515
17,FWD,123.27998,0.00000,17,111.609
17,FWD,123.43165,-0.01000,17,111.701
17,FWD,123.55946,0.01000,17,111.810
17,FWD,123.72261,-0.01000,17,111.903
17,FWD,123.86303,0.00000,17,112.011
17,FWD,124.02563,0.00000,17,112.104
17,FWD,124.16477,0.01000,17,112.214
17,FWD,124.34058,0.01000,17,112.308
17,FWD,124.47153,0.03000,17,112.403
17,FWD,124.61224,0.86000,17,112.512
17,FWD,124.77560,2.82000,18,112.606
17,BWD,124.82456,4.11000,18,112.965
17,BWD,124.82024,3.96000,18,113.057
17,BWD,124.80689,3.43000,18,113.153
17,BWD,124.78504,3.11000,18,113.229
17,BWD,124.75932,2.62000,18,113.306
17,BWD,124.72980,2.04000,18,113.413
17,BWD,124.67669,0.80000,18,113.509
17,BWD,124.62058,0.31000,18,113.603
17,BWD,124.55734,0.16000,18,113.712
17,BWD,124.47126,0.09000,18,113.805
17,BWD,124.38776,0.01000,18,113.915
17,BWD,124.27798,0.00000,18,114.010
17,BWD,124.17740,0.00000,18,114.102
17,BWD,124.06678,0.02000,18,114.211
17,BWD,123.92691,0.02000,18,114.304
17,BWD,123.79836,0.01000,18,114.381
17,BWD,123.68293,-0.00000,18,114.460
17,BWD,123.57938,0.01000,18,114.537
17,BWD,123.44887,0.00000,18,114.616
17,BWD,123.33047,-0.00000,18,114.711
17,BWD,123.18943,0.01000,18,114.804
17,BWD,123.04868,0.01000,18,114.914
17,BWD,122.88460,0.01000,18,115.009
17,BWD,122.74893,-0.00000,18,115.115
17,BWD,122.60201,-0.01000,18,115.207
17,BWD,122.48351,0.00000,18,115.301
17,BWD,122.37316,0.01000,18,115.410
17,BWD,122.25714,0.00000,18,115.503
17,BWD,122.16784,0.02000,18,115.580
17,BWD,122.10785,0.01000,18,115.660
17,BWD,122.03484,0.00000,18,115.736
17,BWD,121.97889,0.01000,18,115.814
17,BWD,121.92836,0.01000,18,115.908
17,BWD,121.87562,-0.00000,18,116.015
17,BWD,121.82498,0.01000,18,116.109
17,BWD,121.79050,0.01000,18,116.202
18,FWD,121.77810,0.00000,18,116.233
18,FWD,121.75883,0.02000,18,116.312
18,FWD,121.74686,0.02000,18,116.404
18,FWD,121.74030,0.01000,18,116.513
18,FWD,121.74375,0.01000,18,116.608
18,FWD,121.75610,0.00000,18,116.716
18,FWD,121.78209,0.02000,18,116.811
18,FWD,121.81371,0.01000,18,116.904
18,FWD,121.85334,0.01000,18,117.013
18,FWD,121.91114,0.00000,18,117.107
18,FWD,121.97059,0.02000,18,117.216
18,FWD,122.05116,-0.00000,18,117.310
18,FWD,122.12914,-0.00000,18,117.403
18,FWD,122.20615,0.00000,18,117.512
18,FWD,122.32875,-0.00000,18,117.605
18,FWD,122.43371,0.01000,18,117.714
18,FWD,122.56824,0.01000,18,117.808
18,FWD,122.69338,0.02000,18,117.902
18,FWD,122.82738,0.01000,18,118.011
18,FWD,122.99078,0.01000,18,118.105
18,FWD,123.11791,0.01000,18,118.213
18,FWD,123.29517,0.01000,18,118.306
18,FWD,123.43530,0.01000,18,118.401
18,FWD,123.57289,0.00000,18,118.511
18,FWD,123.73914,0.00000,18,118.604
18,FWD,123.87709,0.00000,18,118.712
18,FWD,124.02881,0.01000,18,118.806
18,FWD,124.17204,0.02000,18,118.901
18,FWD,124.31654,0.01000,18,119.009
18,FWD,124.48469,0.06000,18,119.102
18,FWD,124.62534,0.36000,18,119.211
18,FWD,124.77198,3.75000,19,119.302
18,BWD,124.83481,4.34000,19,119.649
18,BWD,124.83150,4.10000,19,119.727
18,BWD,124.82199,3.90000,19,119.807
18,BWD,124.80646,3.78000,19,119.901
18,BWD,124.77981,2.58000,19,120.008
18,BWD,124.73818,1.97000,19,120.101
18,BWD,124.69293,1.39000,19,120.210
18,BWD,124.63145,0.24000,19,120.303
18,BWD,124.56336,0.15000,19,120.415
18,BWD,124.47683,0.07000,19,120.509
18,BWD,124.39346,0.05000,19,120.602
18,BWD,124.30096,0.02000,19,120.680
18,BWD,124.21513,0.00000,19,120.760
18,BWD,124.12396,0.00000,19,120.839
18,BWD,124.02821,0.00000,19,120.916
18,BWD,123.92686,0.00000,19,121.010
18,BWD,123.79584,0.01000,19,121.104
18,BWD,123.64619,-0.00000,19,121.211
18,BWD,123.49473,0.02000,19,121.306
18,BWD,123.35473,0.01000,19,121.422
18,BWD,123.18714,0.01000,19,121.511
18,BWD,123.04432,0.01000,19,121.605
18,BWD,122.90356,0.01000,19,121.715
18,BWD,122.74104,0.00000,19,121.809
18,BWD,122.61552,0.01000,19,121.902
18,BWD,122.49633,0.02000,19,122.011
18,BWD,122.36893,0.02000,19,122.104
18,BWD,122.26828,0.00000,19,122.213
18,BWD,122.16203,0.01000,19,122.305
18,BWD,122.08060,0.00000,19,122.416
18,BWD,121.99539,0.00000,19,122.509
18,BWD,121.93404,0.01000,19,122.602
18,BWD,121.88022,0.01000,19,122.712
18,BWD,121.82861,0.01000,19,122.804
18,BWD,121.79360,0.01000,19,122.914
19,FWD,121.77517,0.00000,19,122.945
19,FWD,121.75851,0.01000,19,123.022
19,FWD,121.74594,-0.02000,19,123.116
19,FWD,121.74012,0.01000,19,123.210
19,FWD,121.74297,0.02000,19,123.303
19,FWD,121.75465,0.01000,19,123.380
19,FWD,121.77106,0.01000,19,123.458
19,FWD,121.79111,-0.02000,19,123.534
19,FWD,121.82095,0.00000,19,123.611
19,FWD,121.85477,0.01000,19,123.703
19,FWD,121.90318,0.01000,19,123.781
19,FWD,121.95039,-0.00000,19,123.858
19,FWD,121.99844,0.01000,19,123.935
19,FWD,122.06274,0.02000,19,124.013
19,FWD,122.12723,0.00000,19,124.106
19,FWD,122.21400,0.02000,19,124.214
19,FWD,122.32565,0.01000,19,124.308
19,FWD,122.42963,0.01000,19,124.414
19,FWD,122.56298,0.01000,19,124.508
19,FWD,122.68806,0.01000,19,124.601
19,FWD,122.81887,0.02000,19,124.710
19,FWD,122.98559,0.00000,19,124.806
19,FWD,123.12413,-0.01000,19,124.913
19,FWD,123.28687,0.01000,19,125.007
19,FWD,123.42910,0.01000,19,125.101
19,FWD,123.56765,-0.01000,19,125.210
19,FWD,123.73327,0.00000,19,125.305
19,FWD,123.87353,-0.00000,19,125.414
19,FWD,124.04507,0.00000,19,125.508
19,FWD,124.17916,0.00000,19,125.601
19,FWD,124.32081,0.00000,19,125.713
19,FWD,124.48041,0.08000,19,125.805
19,FWD,124.60956,0.42000,19,125.869
19,FWD,124.70603,2.13000,20,125.941
19,BWD,124.73634,2.63000,20,126.273
19,BWD,124.73351,2.55000,20,126.340
19,BWD,124.72626,2.50000,20,126.423
19,BWD,124.71093,2.10000,20,126.508
19,BWD,124.68694,1.41000,20,126.574
19,BWD,124.66535,1.53000,20,126.640
19,BWD,124.63865,0.82000,20,126.707
19,BWD,124.60652,0.38000,20,126.808
19,BWD,124.55036,0.18000,20,126.907
19,BWD,124.47934,0.13000,20,127.006
19,BWD,124.40274,0.03000,20,127.108
19,BWD,124.32112,0.02000,20,127.206
19,BWD,124.22170,0.04000,20,127.274
19,BWD,124.15614,0.01000,20,127.341
19,BWD,124.08344,-0.00000,20,127.414
19,BWD,123.98531,0.01000,20,127.507
19,BWD,123.87943,-0.00000,20,127.604
19,BWD,123.74839,0.00000,20,127.673
19,BWD,123.64902,-0.00000,20,127.738
19,BWD,123.54800,0.01000,20,127.807
19,BWD,123.44764,0.00000,20,127.874
19,BWD,123.34674,-0.00000,20,127.957
19,BWD,123.22273,-0.01000,20,128.023
19,BWD,123.12305,0.02000,20,128.109
19,BWD,122.97475,0.02000,20,128.208
19,BWD,122.84330,0.01000,20,128.312
19,BWD,122.68045,0.01000,20,128.408
19,BWD,122.56372,-0.00000,20,128.475
19,BWD,122.47940,-0.01000,20,128.561
19,BWD,122.38323,-0.01000,20,128.630
19,BWD,122.27956,0.01000,20,128.728
19,BWD,122.19729,0.02000,20,128.806
19,BWD,122.13438,0.00000,20,128.874
19,BWD,122.07778,0.00000,20,128.944
19,BWD,122.01562,-0.01000,20,129.020
19,BWD,121.96604,-0.00000,20,129.104
19,BWD,121.91424,0.02000,20,129.202
